Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
2017-11,0.056299999999999996,0.038,0.0332,0.0379,0.011699999999999999,0.018600000000000002,0.019,0.0277,0.0767,0.0254,0.0338,0.0412
2017-12,0.040999999999999995,-0.018500000000000003,0.023799999999999998,0.0751,-0.0032,0.0063,0.033,-0.050199999999999995,0.0362,0.0103,-0.006,0.0095
2018-01,0.0231,0.0048,0.0106,0.0126,-0.0073,0.0446,0.0106,-0.0382,0.017,0.069,0.0245,0.030600000000000002
2018-02,-0.0417,-0.0608,-0.055099999999999996,-0.1038,-0.0434,-0.013600000000000001,-0.048600000000000004,-0.0518,-0.046900000000000004,-0.0351,-0.0262,-0.059500000000000004
2018-03,0.0,-0.0223,0.011000000000000001,0.0091,0.024399999999999998,0.0058,-0.030600000000000002,0.0513,0.0169,0.0022,0.0171,0.0070999999999999995
2018-04,0.0079,-0.0253,-0.0078000000000000005,0.0971,-0.0116,-0.0002,-0.0121,0.0347,0.018799999999999997,-0.0017000000000000001,0.008199999999999999,0.0137
2018-05,0.0245,0.0655,0.0548,0.0705,0.0298,0.0654,-0.0222,0.0177,0.0394,0.077,0.0291,0.0464
2018-06,0.068,0.0102,0.0001,0.0766,0.0008,0.006500000000000001,0.0664,0.0195,0.0362,-0.0259,-0.0022,0.011000000000000001
2018-07,-0.009399999999999999,0.0111,0.0333,-0.020499999999999997,0.0182,-0.0026,-0.012199999999999999,0.013600000000000001,0.0044,-0.0147,0.0121,0.0131
2018-08,0.024700000000000003,0.0308,0.0055000000000000005,-0.0472,-0.0083,0.07490000000000001,0.0739,0.009000000000000001,0.0562,0.058600000000000006,0.020099999999999996,0.011699999999999999
2018-09,0.0016,-0.0397,-0.0054,0.0053,-0.0223,-0.0252,0.0206,-0.0008,-0.026600000000000002,-0.011699999999999999,-0.0241,-0.0203
2018-10,-0.0458,-0.1406,-0.1264,-0.1534,-0.1105,-0.1093,-0.0512,-0.0155,-0.0848,-0.145,-0.0754,-0.0924
2018-11,0.0019,-0.0092,0.0039000000000000003,-0.1199,0.0096,0.0060999999999999995,-0.0054,0.0434,-0.020099999999999996,-0.0045000000000000005,0.014499999999999999,-0.0036
2018-12,-0.12390000000000001,-0.1288,-0.1355,-0.221,-0.1127,-0.0964,-0.1366,-0.0467,-0.1321,-0.1841,-0.1066,-0.1223
2019-01,0.1063,0.1681,0.1402,0.1804,0.16670000000000001,0.1567,0.1252,0.049699999999999994,0.11689999999999999,0.18350000000000002,0.0886,0.1489
2019-02,0.0337,0.0708,0.056799999999999996,0.0074,0.0538,0.0706,0.0263,0.0326,0.0382,0.0655,0.0547,0.0369
2019-03,-0.0068000000000000005,-0.06860000000000001,-0.0379,0.0113,-0.0434,-0.0055000000000000005,-0.0339,0.032400000000000005,-0.0379,0.0298,-0.0434,-0.0115
2019-04,0.0223,0.0426,0.0368,0.0006,0.051399999999999994,0.0462,0.0394,0.010700000000000001,0.021400000000000002,-0.0236,0.049,0.034
2019-05,-0.09179999999999999,-0.1131,-0.0946,-0.2071,-0.1009,-0.0818,-0.0626,-0.0148,-0.11259999999999999,-0.0825,-0.0537,-0.06860000000000001
2019-06,0.0519,0.1096,0.0862,0.0383,0.0702,0.0509,0.0241,0.0446,0.057,0.044000000000000004,0.0564,0.057699999999999994
2019-07,0.0144,0.006999999999999999,-0.0165,-0.0941,0.0203,0.011000000000000001,-0.0011,-0.0131,-0.010700000000000001,-0.051500000000000004,0.013999999999999999,0.0086
2019-08,-0.0291,-0.0639,-0.0789,-0.1638,-0.058600000000000006,-0.0538,-0.08,0.0049,-0.0368,-0.0473,-0.0455,-0.0385
2019-09,0.026099999999999998,0.061500000000000006,0.0581,0.050499999999999996,0.0775,0.0049,-0.0006,0.0375,0.0673,-0.0345,0.0421,0.0213
2019-10,-0.0148,0.0037,0.0151,-0.0984,-0.023,0.0051,-0.0321,-0.0171,0.0052,-0.0042,0.0202,0.016200000000000003
2019-11,0.0206,0.023700000000000002,0.015700000000000002,-0.0352,0.01,0.0481,0.0318,-0.026600000000000002,0.0398,0.08710000000000001,0.0381,0.0103
2019-12,0.0263,0.0182,0.0363,0.19579999999999997,0.0232,0.0339,0.0414,0.0548,0.0208,0.09820000000000001,0.0248,0.041100000000000005
2020-01,-0.0241,-0.0385,-0.026000000000000002,-0.187,-0.0636,0.0163,-0.0155,0.0079,-0.0579,0.0466,-0.0363,-0.025
2020-02,-0.09880000000000001,-0.1099,-0.0827,-0.1858,-0.1127,-0.0751,-0.044199999999999996,-0.10099999999999999,-0.0907,-0.0079,-0.0834,-0.0944
2020-03,-0.1807,-0.2782,-0.2463,-0.46590000000000004,-0.2167,-0.1793,-0.23420000000000002,-0.1075,-0.2588,-0.1746,-0.2332,-0.2801
2020-04,0.13269999999999998,0.2836,0.16579999999999998,0.6745,0.1677,0.215,0.10310000000000001,0.10039999999999999,0.23120000000000002,0.2168,0.0906,0.1699
2020-05,0.0425,0.1047,0.061799999999999994,-0.0431,0.0925,0.1074,0.0332,0.0384,0.10210000000000001,0.1392,0.0067,0.1079
2020-06,0.0392,0.218,0.1054,0.0354,0.0653,0.083,0.125,-0.0435,0.0672,0.0481,0.0458,0.0695
2020-07,0.0518,0.0907,0.0453,-0.011899999999999999,0.0691,0.1076,0.0017000000000000001,0.0336,0.0587,0.036699999999999997,-0.018600000000000002,0.046900000000000004
2020-08,0.0436,0.1166,0.054400000000000004,-0.0194,0.08039999999999999,0.0394,0.0349,-0.0085,0.1199,0.0129,0.0388,0.0875
2020-09,-0.0212,-0.0096,-0.0209,-0.1359,0.0058,-0.0263,-0.0594,-0.0213,-0.0215,-0.012,-0.0373,-0.0285
2020-10,0.027999999999999997,0.039,0.022400000000000003,-0.0509,0.022799999999999997,0.008199999999999999,-0.0409,0.0406,0.0203,-0.0273,0.0702,-0.009300000000000001
2020-11,0.175,0.3074,0.23739999999999997,0.359,0.19269999999999998,0.2198,0.255,0.0641,0.22219999999999998,0.1862,0.1591,0.2242
2020-12,0.0616,0.08990000000000001,0.08789999999999999,0.1515,0.09699999999999999,0.1234,0.045899999999999996,0.0138,0.0529,0.0978,0.0814,0.1041
2021-01,0.0732,0.314,0.0873,0.223,0.0725,0.08810000000000001,0.1475,-0.0011,0.19829999999999998,0.1943,0.0229,0.0873
2021-02,0.0683,0.0759,0.10980000000000001,0.2907,0.0916,0.0732,0.0797,-0.0151,0.0783,0.0644,0.1115,0.1204
2021-03,0.0401,0.0058,0.0455,-0.048799999999999996,0.0576,0.0029,0.030299999999999997,0.0981,0.0833,-0.0509,0.06849999999999999,0.057699999999999994
2021-04,0.0388,0.0109,0.015,-0.0148,0.0378,0.026099999999999998,0.025699999999999997,0.0323,0.0351,-0.0216,0.030600000000000002,0.0196
2021-05,0.0358,0.028300000000000002,0.0351,0.1597,0.0208,-0.0051,0.0575,0.0008,0.058899999999999994,-0.0329,0.0358,0.0113
2021-06,0.0086,0.0083,0.004699999999999999,0.1232,-0.0103,0.0781,0.0361,0.012,0.0181,0.0535,-0.0195,-0.0048
2021-07,-0.0287,-0.064,-0.0239,-0.1198,-0.0294,-0.028900000000000002,-0.025699999999999997,0.0181,-0.0345,-0.0892,-0.0077,-0.027999999999999997
2021-08,0.0004,-0.042699999999999995,0.0066,0.0085,0.0103,0.0175,0.0397,0.023799999999999998,0.0045000000000000005,0.050499999999999996,0.034,0.018600000000000002
2021-09,-0.0466,-0.0359,-0.0464,0.2151,-0.0263,-0.0495,-0.0128,-0.052300000000000006,-0.0495,-0.0562,-0.0011,-0.023799999999999998
2021-10,0.0233,0.014199999999999999,0.0351,0.075,0.0795,0.04769999999999999,-0.0344,0.041299999999999996,0.031200000000000002,-0.0368,0.045599999999999995,0.0269
2021-11,-0.0313,-0.0429,-0.0226,-0.11869999999999999,-0.0296,-0.0649,-0.08529999999999999,-0.023,-0.0269,-0.0983,-0.0281,-0.0334
2021-12,0.028300000000000002,-0.0103,0.0165,0.013500000000000002,0.0233,-0.0121,-0.0066,0.08460000000000001,0.0197,-0.056299999999999996,0.030699999999999998,0.0097
2022-01,-0.06860000000000001,-0.0989,-0.0664,0.1056,-0.07139999999999999,-0.1206,-0.0291,-0.0282,-0.0909,-0.15380000000000002,-0.0192,-0.0823
2022-02,0.001,-0.0281,0.0143,0.1442,0.0258,-0.0076,0.0009,0.0060999999999999995,-0.0003,-0.046799999999999994,0.001,0.0034999999999999996
2022-03,-0.0148,-0.0159,0.0166,0.1722,0.0344,0.0034999999999999996,0.011699999999999999,0.0916,-0.0028000000000000004,0.0318,-0.0115,0.0296
2022-04,-0.0513,-0.1119,-0.08990000000000001,-0.0101,-0.0672,-0.1379,-0.1168,-0.0416,-0.0682,-0.19879999999999998,-0.07690000000000001,-0.08929999999999999
2022-05,-0.024399999999999998,0.0116,-0.0031,0.1295,0.0024,-0.0409,0.049,0.0675,-0.0345,-0.075,0.0177,-0.022099999999999998
2022-06,-0.07200000000000001,-0.0877,-0.1016,-0.19039999999999999,-0.1067,-0.0934,-0.1223,-0.0617,-0.09369999999999999,0.0223,-0.07440000000000001,-0.0924
2022-07,0.0492,0.0969,0.1101,0.1097,0.0909,0.1114,0.0131,0.0788,0.0904,0.0702,0.06309999999999999,0.0681
2022-08,-0.0316,-0.0128,-0.0212,0.06,0.0127,-0.0212,0.03,0.009300000000000001,0.005600000000000001,0.0276,-0.0203,-0.0095
2022-09,-0.1559,-0.1591,-0.1389,-0.1199,-0.1461,-0.1202,-0.1753,-0.11789999999999999,-0.1258,-0.1048,-0.07440000000000001,-0.0786
2022-10,0.0742,0.0876,0.113,0.2501,0.0802,0.0621,0.0733,0.0729,0.1066,0.0129,0.0882,0.053899999999999997
2022-11,0.0173,0.028399999999999998,0.0341,0.0022,0.043,-0.0051,-0.0554,0.051699999999999996,0.0454,-0.036000000000000004,0.030600000000000002,-0.0016
2022-12,-0.0694,-0.11349999999999999,-0.059800000000000006,-0.0818,-0.0768,-0.0765,-0.08960000000000001,-0.0282,-0.096,-0.0449,-0.0415,-0.044800000000000006
2023-01,0.1293,0.30820000000000003,0.16570000000000001,0.0334,0.13570000000000002,0.1891,0.2396,0.0252,0.1655,0.1977,0.0735,0.1307
2023-02,-0.0501,-0.0562,-0.0088,-0.0696,-0.0384,-0.0329,-0.07730000000000001,-0.037200000000000004,-0.0393,-0.0667,-0.0022,-0.0373
2023-03,-0.0433,-0.0821,-0.0558,-0.0663,-0.056799999999999996,-0.025,-0.09050000000000001,0.0121,-0.0562,-0.0787,-0.1244,-0.0416
2023-04,-0.0148,-0.0613,-0.0339,-0.024300000000000002,-0.0246,-0.0635,-0.010700000000000001,-0.001,-0.020099999999999996,0.0192,-0.034,-0.0097
2023-05,-0.0359,-0.0355,-0.0338,-0.0665,-0.0276,0.0747,-0.0759,-0.0316,-0.0335,0.0161,-0.0335,-0.021
2023-06,0.0323,0.0909,0.1229,0.1005,0.1005,0.0582,0.0837,0.0229,0.1026,0.011699999999999999,0.0735,0.054000000000000006
2023-07,0.0318,0.075,0.0718,0.1157,0.050199999999999995,0.0587,0.031200000000000002,0.026600000000000002,0.0565,0.0067,0.1007,0.022799999999999997
2023-08,-0.0483,-0.0916,-0.0541,-0.0113,-0.0645,-0.0765,-0.0315,-0.051699999999999996,-0.0653,-0.0862,-0.055999999999999994,-0.064
2023-09,-0.0658,-0.07440000000000001,-0.056799999999999996,0.0345,-0.0785,-0.08960000000000001,-0.0699,-0.0572,-0.0695,-0.09050000000000001,-0.0418,-0.0703
